municipality_code,municipality_name,population_year,municipal_population
17161,Sant Feliu de Pallerols,2025,1658.0
17162,Sant Ferriol,2025,248.0
17163,Sant Gregori,2025,4187.0
17164,Sant Hilari Sacalm,2025,6071.0
17165,Sant Jaume de Llierca,2025,861.0
17166,Sant Jordi Desvalls,2025,881.0
17167,Sant Joan de les Abadesses,2025,3393.0
17168,Sant Joan de Mollet,2025,536.0
17169,Sant Julià de Ramis,2025,3702.0
17170,Vallfogona de Ripollès,2025,223.0
17171,Sant Llorenç de la Muga,2025,247.0
17172,Sant Martí de Llémena,2025,727.0
17173,Sant Martí Vell,2025,270.0
17174,Sant Miquel de Campmajor,2025,257.0
17175,Sant Miquel de Fluvià,2025,858.0
17176,Sant Mori,2025,167.0
17177,Sant Pau de Segúries,2025,719.0
17178,Sant Pere Pescador,2025,2285.0
17180,Santa Coloma de Farners,2025,14218.0
17181,Santa Cristina d'Aro,2025,5972.0
17182,Santa Llogaia d'Àlguema,2025,400.0
17183,Sant Aniol de Finestres,2025,381.0
17184,Santa Pau,2025,1578.0
17185,Sant Joan les Fonts,2025,3159.0
17186,Sarrià de Ter,2025,5404.0
17187,"Saus, Camallera i Llampaies",2025,908.0
17188,"Selva de Mar, La",2025,223.0
17189,"Cellera de Ter, La",2025,2033.0
17190,Serinyà,2025,1227.0
17191,Serra de Daró,2025,241.0
17192,Setcases,2025,196.0
17193,Sils,2025,6924.0
17194,Susqueda,2025,103.0
17195,"Tallada d'Empordà, La",2025,485.0
17196,Terrades,2025,337.0
17197,Torrent,2025,181.0
17198,Torroella de Fluvià,2025,774.0
17199,Torroella de Montgrí,2025,12507.0
17200,Tortellà,2025,848.0
17201,Toses,2025,198.0
17202,Tossa de Mar,2025,6293.0
17203,Ultramort,2025,218.0
17204,Ullà,2025,1256.0
17205,Ullastret,2025,252.0
17206,Urús,2025,201.0
17207,"Vall d'en Bas, La",2025,3265.0
17208,"Vall de Bianya, La",2025,1342.0
17209,Vall-llobrega,2025,902.0
17210,Ventalló,2025,922.0
17211,Verges,2025,1160.0
17212,Vidrà,2025,167.0
17213,Vidreres,2025,8852.0
17214,Vilabertran,2025,962.0
17215,Vilablareix,2025,4079.0
17216,Viladasens,2025,205.0
17217,Viladamat,2025,499.0
17218,Vilademuls,2025,898.0
17220,Viladrau,2025,1182.0
17221,Vilafant,2025,5664.0
17222,Vilaür,2025,163.0
17223,Vilajuïga,2025,1180.0
17224,Vilallonga de Ter,2025,396.0
17225,Vilamacolum,2025,401.0
17226,Vilamalla,2025,1202.0
17227,Vilamaniscle,2025,185.0
17228,Vilanant,2025,405.0
17230,Vila-sacra,2025,879.0
17232,Vilopriu,2025,220.0
17233,Vilobí d'Onyar,2025,3298.0
17234,Biure,2025,227.0
17901,"Cruïlles, Monells i Sant Sadurní de l'Heura",2025,1347.0
17902,Forallac,2025,1786.0
17903,Sant Julià del Llor i Bonmatí,2025,1462.0
18001,Agrón,2025,247.0
18002,Alamedilla,2025,519.0
18003,Albolote,2025,19770.0
18004,Albondón,2025,722.0
18005,Albuñán,2025,418.0
18006,Albuñol,2025,7423.0
18007,Albuñuelas,2025,791.0
18010,Aldeire,2025,598.0
18011,Alfacar,2025,5840.0
18012,Algarinejo,2025,2341.0
18013,Alhama de Granada,2025,5547.0
18014,Alhendín,2025,10507.0
18015,Alicún de Ortega,2025,462.0
18016,Almegíjar,2025,331.0
18017,Almuñécar,2025,28011.0
18018,Alquife,2025,543.0
18020,Arenas del Rey,2025,615.0
18021,Armilla,2025,25259.0
18022,Atarfe,2025,20952.0
18023,Baza,2025,20657.0
18024,Beas de Granada,2025,1008.0
18025,Beas de Guadix,2025,318.0
18027,Benalúa,2025,3382.0
18028,Benalúa de las Villas,2025,1036.0
18029,Benamaurel,2025,2225.0
18030,Bérchules,2025,693.0
18032,Bubión,2025,308.0
18033,Busquístar,2025,320.0
18034,Cacín,2025,549.0
18035,Cádiar,2025,1521.0
18036,Cájar,2025,5510.0
18037,Calicasas,2025,689.0
18038,Campotéjar,2025,1227.0
18039,Caniles,2025,3919.0
18040,Cáñar,2025,423.0
18042,Capileira,2025,589.0
18043,Carataunas,2025,212.0
18044,Cástaras,2025,186.0
18045,Castilléjar,2025,1291.0
18046,Castril,2025,1935.0
18047,Cenes de la Vega,2025,8289.0
18048,Cijuela,2025,3838.0
18049,Cogollos de Guadix,2025,615.0
18050,Cogollos de la Vega,2025,2126.0
18051,Colomera,2025,1288.0
18053,Cortes de Baza,2025,1768.0
18054,Cortes y Graena,2025,951.0
18056,Cúllar,2025,3967.0
18057,Cúllar Vega,2025,7964.0
18059,Chauchina,2025,5827.0
18061,Chimeneas,2025,1264.0
18062,Churriana de la Vega,2025,16911.0
18063,Darro,2025,1701.0
18064,Dehesas de Guadix,2025,382.0
18065,Dehesas Viejas,2025,635.0
18066,Deifontes,2025,2600.0
18067,Diezma,2025,837.0
18068,Dílar,2025,2382.0
18069,Dólar,2025,599.0
18070,Dúdar,2025,382.0
18071,Dúrcal,2025,7250.0
18072,Escúzar,2025,828.0
18074,Ferreira,2025,298.0
18076,Fonelas,2025,963.0
18077,Fornes,2025,529.0
18078,Freila,2025,969.0
18079,Fuente Vaqueros,2025,4744.0
18082,Galera,2025,1133.0
18083,Gobernador,2025,231.0
18084,Gójar,2025,6356.0
18085,Gor,2025,777.0
18086,Gorafe,2025,366.0
18087,Granada,2025,235294.0
18088,Guadahortuna,2025,1838.0
18089,Guadix,2025,18877.0
18093,Gualchos,2025,5219.0
18094,Güéjar Sierra,2025,2932.0
18095,Güevéjar,2025,2732.0
18096,Huélago,2025,354.0
18097,Huéneja,2025,1190.0
18098,Huéscar,2025,7244.0
18099,Huétor de Santillán,2025,1971.0
18100,Huétor Tájar,2025,10760.0
18101,Huétor Vega,2025,12276.0
18102,Íllora,2025,9925.0
18103,Ítrabo,2025,1036.0
18105,Iznalloz,2025,5206.0
18106,Játar,2025,632.0
18107,Jayena,2025,995.0
18108,Jerez del Marquesado,2025,955.0
18109,Jete,2025,999.0
18111,Jun,2025,4142.0
18112,Juviles,2025,150.0
18114,"Calahorra, La",2025,685.0
18115,Láchar,2025,3892.0
18116,Lanjarón,2025,3713.0
18117,Lanteira,2025,533.0
18119,Lecrín,2025,2259.0
18120,Lentegí,2025,373.0
18121,Lobras,2025,140.0
18122,Loja,2025,20923.0
18123,Lugros,2025,308.0
18124,Lújar,2025,497.0
18126,"Malahá, La",2025,1929.0
18127,Maracena,2025,22372.0
18128,Marchal,2025,441.0
18132,Moclín,2025,3509.0
18133,Molvízar,2025,2742.0
18134,Monachil,2025,8676.0
18135,Montefrío,2025,5273.0
18136,Montejícar,2025,1989.0
18137,Montillana,2025,1055.0
18138,Moraleda de Zafayona,2025,3220.0
18140,Motril,2025,60160.0
18141,Murtas,2025,434.0
18143,Nigüelas,2025,1228.0
18144,Nívar,2025,1095.0
18145,Ogíjares,2025,15242.0
18146,Orce,2025,1113.0
18147,Órgiva,2025,5763.0
18148,Otívar,2025,1023.0
18149,Villa de Otura,2025,7691.0
18150,Padul,2025,9676.0
18151,Pampaneira,2025,312.0
18152,Pedro Martínez,2025,1160.0
18153,Peligros,2025,11705.0
18154,"Peza, La",2025,1107.0
18157,Pinos Genil,2025,1639.0
18158,Pinos Puente,2025,9812.0
18159,Píñar,2025,1055.0
18161,Polícar,2025,253.0
18162,Polopos,2025,1719.0
18163,Pórtugos,2025,378.0
18164,Puebla de Don Fadrique,2025,2198.0
18165,Pulianas,2025,5672.0
18167,Purullena,2025,2396.0
18168,Quéntar,2025,952.0
18170,Rubite,2025,434.0
18171,Salar,2025,2580.0
18173,Salobreña,2025,12711.0
18174,Santa Cruz del Comercio,2025,522.0
18175,Santa Fe,2025,15526.0
18176,Soportújar,2025,259.0
18177,Sorvilán,2025,509.0
18178,Torre-Cardela,2025,703.0
18179,Torvizcón,2025,607.0
18180,Trevélez,2025,696.0
18181,Turón,2025,204.0
18182,Ugíjar,2025,2575.0
18183,Válor,2025,668.0
18184,Vélez de Benaudalla,2025,3101.0
18185,Ventas de Huelma,2025,668.0
18187,Villanueva de las Torres,2025,496.0
18188,Villanueva Mesía,2025,1965.0
18189,Víznar,2025,1005.0
18192,Zafarraya,2025,2297.0
18193,"Zubia, La",2025,20398.0
18194,Zújar,2025,2676.0
18901,"Taha, La",2025,808.0
18902,"Valle, El",2025,953.0
18903,Nevada,2025,1088.0
18904,Alpujarra de la Sierra,2025,966.0
18905,"Gabias, Las",2025,23763.0
18906,"Guájares, Los",2025,1094.0
18907,Valle del Zalabí,2025,2131.0
18908,Villamena,2025,1030.0
18909,Morelábor,2025,589.0
18910,"Pinar, El",2025,872.0
18911,Vegas del Genil,2025,12433.0
18912,Cuevas del Campo,2025,1841.0
18913,Zagra,2025,843.0
18914,Valderrubio,2025,2069.0
18915,Domingo Pérez de Granada,2025,833.0
18916,Torrenueva Costa,2025,3181.0
19001,Abánades,2025,63.0
19002,Ablanque,2025,69.0
19003,Adobes,2025,28.0
19004,Alaminos,2025,54.0
19005,Alarilla,2025,147.0
19006,Albalate de Zorita,2025,1152.0
19007,Albares,2025,616.0
19008,Albendiego,2025,50.0
19009,Alcocer,2025,325.0
19010,Alcolea de las Peñas,2025,7.0
19011,Alcolea del Pinar,2025,354.0
19013,Alcoroches,2025,117.0
19015,Aldeanueva de Guadalajara,2025,108.0
19016,Algar de Mesa,2025,44.0
19017,Algora,2025,91.0
19018,Alhóndiga,2025,185.0
19019,Alique,2025,15.0
19020,Almadrones,2025,73.0
19021,Almoguera,2025,1389.0
19022,Almonacid de Zorita,2025,679.0
19023,Alocén,2025,152.0
19024,Alovera,2025,14533.0
19027,Alustante,2025,157.0
19031,Angón,2025,8.0
19032,Anguita,2025,151.0
19033,Anquela del Ducado,2025,47.0
19034,Anquela del Pedregal,2025,27.0
19036,Aranzueque,2025,415.0
19037,Arbancón,2025,156.0
19038,Arbeteta,2025,16.0
19039,Argecilla,2025,76.0
19040,Armallones,2025,52.0
19041,Armuña de Tajuña,2025,284.0
19042,Arroyo de las Fraguas,2025,32.0
19043,Atanzón,2025,83.0
19044,Atienza,2025,424.0
19045,Auñón,2025,156.0
19046,Azuqueca de Henares,2025,35733.0
19047,Baides,2025,45.0
19048,Baños de Tajo,2025,13.0
19049,Bañuelos,2025,11.0
19050,Barriopedro,2025,26.0
19051,Berninches,2025,56.0
19052,"Bodera, La",2025,19.0
19053,Brihuega,2025,2884.0
19054,Budia,2025,226.0
19055,Bujalaro,2025,59.0
19057,Bustares,2025,62.0
19058,Cabanillas del Campo,2025,11538.0
19059,Campillo de Dueñas,2025,73.0
19060,Campillo de Ranas,2025,151.0
19061,Campisábalos,2025,73.0
19064,Canredondo,2025,83.0
19065,Cantalojas,2025,120.0
19066,Cañizar,2025,79.0
19067,"Cardoso de la Sierra, El",2025,49.0
19070,Casa de Uceda,2025,129.0
19071,"Casar, El",2025,13924.0
19073,Casas de San Galindo,2025,24.0
19074,Caspueñas,2025,123.0
19075,Castejón de Henares,2025,61.0
19076,Castellar de la Muela,2025,19.0
19078,Castilforte,2025,56.0
19079,Castilnuevo,2025,8.0
19080,Cendejas de Enmedio,2025,69.0
19081,Cendejas de la Torre,2025,23.0
19082,Centenera,2025,159.0
19086,Cifuentes,2025,1728.0
19087,Cincovillas,2025,21.0
19088,Ciruelas,2025,137.0
19089,Ciruelos del Pinar,2025,22.0
19090,Cobeta,2025,101.0
19091,Cogollor,2025,20.0
19092,Cogolludo,2025,583.0
19095,Condemios de Abajo,2025,13.0
19096,Condemios de Arriba,2025,101.0
19097,Congostrina,2025,18.0
19098,Copernal,2025,48.0
19099,Corduente,2025,297.0
19102,"Cubillo de Uceda, El",2025,118.0
19103,Checa,2025,271.0
19104,Chequilla,2025,13.0
19105,Chiloeches,2025,4113.0
19106,Chillarón del Rey,2025,85.0
19107,Driebes,2025,333.0
19108,Durón,2025,109.0
19109,Embid,2025,37.0
19110,Escamilla,2025,66.0
19111,Escariche,2025,185.0
19112,Escopete,2025,80.0
19113,Espinosa de Henares,2025,711.0
19114,Esplegares,2025,30.0
19115,Establés,2025,35.0
19116,Estriégana,2025,12.0
19117,Fontanar,2025,2647.0
19118,Fuembellida,2025,13.0
19119,Fuencemillán,2025,84.0
19120,Fuentelahiguera de Albatages,2025,126.0
19121,Fuentelencina,2025,333.0
19122,Fuentelsaz,2025,84.0
19123,Fuentelviejo,2025,61.0
19124,Fuentenovilla,2025,645.0
19125,Gajanejos,2025,53.0
19126,Galápagos,2025,2816.0
19127,Galve de Sorbe,2025,103.0
19129,Gascueña de Bornova,2025,22.0
19130,Guadalajara,2025,92798.0
19132,Henche,2025,73.0
19133,Heras de Ayuso,2025,251.0
19134,Herrería,2025,13.0
19135,Hiendelaencina,2025,113.0
19136,Hijes,2025,23.0
19138,Hita,2025,335.0
19139,Hombrados,2025,45.0
19142,Hontoba,2025,474.0
19143,Horche,2025,3110.0
19145,Hortezuela de Océn,2025,33.0
19146,"Huerce, La",2025,52.0
19147,Huérmeces del Cerro,2025,43.0
19148,Huertahernando,2025,52.0
19150,Hueva,2025,113.0
19151,Humanes,2025,1859.0
19152,Illana,2025,963.0
19153,Iniéstola,2025,19.0
19154,"Inviernas, Las",2025,60.0
19155,Irueste,2025,94.0
19156,Jadraque,2025,1528.0
19157,Jirueque,2025,44.0
19159,Ledanca,2025,101.0
19160,Loranca de Tajuña,2025,1646.0
19161,Lupiana,2025,344.0
19162,Luzaga,2025,65.0
19163,Luzón,2025,49.0
19165,Majaelrayo,2025,60.0
19166,Málaga del Fresno,2025,187.0
19167,Malaguilla,2025,219.0
19168,Mandayona,2025,286.0
19169,Mantiel,2025,28.0
19170,Maranchón,2025,226.0
19171,Marchamalo,2025,8691.0
19172,Masegoso de Tajuña,2025,84.0
19173,Matarrubia,2025,100.0
19174,Matillas,2025,112.0
19175,Mazarete,2025,25.0
19176,Mazuecos,2025,269.0
19177,Medranda,2025,82.0
19178,Megina,2025,26.0
19179,Membrillera,2025,95.0
19181,Miedes de Atienza,2025,59.0
19182,"Mierla, La",2025,44.0
19183,Milmarcos,2025,63.0
19184,Millana,2025,130.0
19185,"Miñosa, La",2025,31.0
19186,Mirabueno,2025,85.0
19187,Miralrío,2025,57.0
19188,Mochales,2025,36.0
19189,Mohernando,2025,190.0
19190,Molina de Aragón,2025,3331.0
19191,Monasterio,2025,13.0
19192,Mondéjar,2025,3011.0
19193,Montarrón,2025,31.0
19194,Moratilla de los Meleros,2025,106.0
19195,Morenilla,2025,52.0
19196,Muduex,2025,104.0
19197,"Navas de Jadraque, Las",2025,37.0
19198,Negredo,2025,12.0
19199,Ocentejo,2025,15.0
19200,"Olivar, El",2025,68.0
19201,Olmeda de Cobeta,2025,56.0
19202,"Olmeda de Jadraque, La",2025,18.0
19203,"Ordial, El",2025,46.0
19204,Orea,2025,193.0
19208,Pálmaces de Jadraque,2025,54.0
19209,Pardos,2025,35.0
19210,Paredes de Sigüenza,2025,21.0
19211,Pareja,2025,494.0
19212,Pastrana,2025,978.0
19213,"Pedregal, El",2025,60.0
19214,Peñalén,2025,72.0
19215,Peñalver,2025,175.0
19216,Peralejos de las Truchas,2025,147.0
19217,Peralveche,2025,54.0
19218,Pinilla de Jadraque,2025,47.0
19219,Pinilla de Molina,2025,13.0
19220,Pioz,2025,5458.0
19221,Piqueras,2025,33.0
19222,"Pobo de Dueñas, El",2025,103.0
19223,Poveda de la Sierra,2025,99.0
19224,Pozo de Almoguera,2025,111.0
19225,Pozo de Guadalajara,2025,1749.0
19226,Prádena de Atienza,2025,44.0
19227,Prados Redondos,2025,46.0
19228,Puebla de Beleña,2025,57.0
19229,Puebla de Valles,2025,60.0
19230,Quer,2025,1088.0
19231,Rebollosa de Jadraque,2025,11.0
19232,"Recuenco, El",2025,80.0
19233,Renera,2025,99.0
19234,Retiendas,2025,52.0
19235,Riba de Saelices,2025,113.0
19237,Rillo de Gallo,2025,37.0
19238,Riofrío del Llano,2025,49.0
19239,Robledillo de Mohernando,2025,201.0
19240,Robledo de Corpes,2025,40.0
19241,Romanillos de Atienza,2025,37.0
19242,Romanones,2025,128.0
19243,Rueda de la Sierra,2025,37.0
19244,Sacecorbo,2025,92.0
19245,Sacedón,2025,1650.0
19246,Saelices de la Sal,2025,42.0
19247,Salmerón,2025,147.0
19248,San Andrés del Congosto,2025,66.0
19249,San Andrés del Rey,2025,35.0
19250,Santiuste,2025,15.0
19251,Saúca,2025,48.0
19252,Sayatón,2025,66.0
19254,Selas,2025,35.0
19255,Setiles,2025,79.0
19256,Sienes,2025,38.0
19257,Sigüenza,2025,4898.0
19258,Solanillos del Extremo,2025,72.0
19259,Somolinos,2025,26.0
19260,"Sotillo, El",2025,28.0
19261,Sotodosos,2025,29.0
19262,Tamajón,2025,154.0
19263,Taragudo,2025,44.0
19264,Taravilla,2025,40.0
19265,Tartanedo,2025,143.0
19266,Tendilla,2025,364.0
19267,Terzaga,2025,24.0
19268,Tierzo,2025,33.0
19269,"Toba, La",2025,70.0
19270,Tordelrábano,2025,8.0
19271,Tordellego,2025,37.0
19272,Tordesilos,2025,83.0
19274,Torija,2025,1867.0
19277,Torrecuadrada de Molina,2025,20.0
19278,Torrecuadradilla,2025,26.0
19279,Torre del Burgo,2025,526.0
19280,Torrejón del Rey,2025,6438.0
19281,Torremocha de Jadraque,2025,23.0
19282,Torremocha del Campo,2025,192.0
19283,Torremocha del Pinar,2025,32.0
19284,Torremochuela,2025,6.0
19285,Torrubia,2025,28.0
19286,Tórtola de Henares,2025,1439.0
19287,Tortuera,2025,157.0
19288,Tortuero,2025,19.0
19289,Traíd,2025,20.0
19290,Trijueque,2025,1756.0
19291,Trillo,2025,1405.0
19293,Uceda,2025,3404.0
19294,Ujados,2025,20.0
19296,Utande,2025,31.0
19297,Valdarachas,2025,67.0
19298,Valdearenas,2025,88.0
19299,Valdeavellano,2025,101.0
19300,Valdeaveruelo,2025,1312.0
19301,Valdeconcha,2025,42.0
19302,Valdegrudas,2025,49.0
19303,Valdelcubo,2025,42.0
19304,Valdenuño Fernández,2025,361.0
19305,Valdepeñas de la Sierra,2025,150.0
19306,Valderrebollo,2025,25.0
19307,Valdesotos,2025,35.0
19308,Valfermoso de Tajuña,2025,75.0
19309,Valhermoso,2025,15.0
19310,Valtablado del Río,2025,7.0
19311,Valverde de los Arroyos,2025,85.0
19314,Viana de Jadraque,2025,41.0
19317,Villanueva de Alcorón,2025,143.0
19318,Villanueva de Argecilla,2025,30.0
19319,Villanueva de la Torre,2025,6656.0
19321,Villares de Jadraque,2025,44.0
19322,Villaseca de Henares,2025,23.0
19323,Villaseca de Uceda,2025,59.0
19324,Villel de Mesa,2025,163.0
19325,Viñuelas,2025,181.0
19326,Yebes,2025,5621.0
19327,Yebra,2025,490.0
19329,Yélamos de Abajo,2025,57.0
19330,Yélamos de Arriba,2025,97.0
19331,Yunquera de Henares,2025,4694.0
19332,"Yunta, La",2025,85.0
19333,Zaorejas,2025,117.0
19334,Zarzuela de Jadraque,2025,49.0
19335,Zorita de los Canes,2025,72.0
19901,Semillas,2025,24.0
20001,Abaltzisketa,2025,320.0
20002,Aduna,2025,500.0
20003,Aizarnazabal,2025,822.0
20004,Albiztur,2025,328.0
20005,Alegia,2025,1806.0
20006,Alkiza,2025,358.0
20007,Altzo,2025,447.0
20008,Amezketa,2025,954.0
20009,Andoain,2025,14505.0
20010,Anoeta,2025,2114.0
20011,Antzuola,2025,2049.0
20012,Arama,2025,173.0
20013,Aretxabaleta,2025,7176.0
20014,Asteasu,2025,1565.0
20015,Ataun,2025,1714.0
20016,Aia,2025,2148.0
20017,Azkoitia,2025,11768.0
20018,Azpeitia,2025,15297.0
20019,Beasain,2025,14019.0
20020,Beizama,2025,128.0
20021,Belauntza,2025,291.0
20022,Berastegi,2025,1115.0
20023,Berrobi,2025,560.0
20024,Bidania-Goiatz,2025,532.0
20025,Zegama,2025,1548.0
20026,Zerain,2025,285.0
20027,Zestoa,2025,3932.0
20028,Zizurkil,2025,2984.0
20029,Deba,2025,5374.0
20030,Eibar,2025,27464.0
20031,Elduain,2025,249.0
20032,Elgoibar,2025,11709.0
20033,Elgeta,2025,1133.0
20034,Eskoriatza,2025,4223.0
20035,Ezkio-Itsaso,2025,608.0
20036,Hondarribia,2025,16768.0
20037,Gaintza,2025,123.0
20038,Gabiria,2025,521.0
20039,Getaria,2025,2906.0
20040,Hernani,2025,20378.0
20041,Hernialde,2025,326.0
20042,Ibarra,2025,4099.0
20043,Idiazabal,2025,2219.0
20044,Ikaztegieta,2025,498.0
20045,Irun,2025,63737.0
20046,Irura,2025,1881.0
20047,Itsasondo,2025,688.0
20048,Larraul,2025,259.0
20049,Lazkao,2025,6075.0
20050,Leaburu,2025,391.0
20051,Legazpi,2025,8370.0
20052,Legorreta,2025,1456.0
20053,Lezo,2025,6193.0
20054,Lizartza,2025,677.0
20055,Arrasate/Mondragón,2025,22411.0
20056,Mutriku,2025,5234.0
20057,Mutiloa,2025,260.0
20058,Olaberria,2025,939.0
20059,Oñati,2025,11518.0
20060,Orexa,2025,103.0
20061,Orio,2025,6187.0
20062,Ormaiztegi,2025,1291.0
20063,Oiartzun,2025,10468.0
20064,Pasaia,2025,16172.0
20065,Soraluze-Placencia de las Armas,2025,3854.0
20066,Errezil,2025,591.0
20067,Errenteria,2025,39341.0
20068,Leintz-Gatzaga,2025,206.0
20069,Donostia/San Sebastián,2025,189507.0
20070,Segura,2025,1493.0
20071,Tolosa,2025,20121.0
20072,Urnieta,2025,6329.0
20073,Usurbil,2025,6478.0
20074,Bergara,2025,14415.0
20075,Villabona,2025,5894.0
20076,Ordizia,2025,10792.0
20077,Urretxu,2025,6732.0
20078,Zaldibia,2025,1764.0
20079,Zarautz,2025,23467.0
20080,Zumarraga,2025,9689.0
20081,Zumaia,2025,10154.0
20901,Mendaro,2025,2024.0
20902,Lasarte-Oria,2025,19413.0
20903,Astigarraga,2025,7804.0
20904,Baliarrain,2025,152.0
20905,Orendain,2025,246.0
20906,Altzaga,2025,165.0
20907,Gaztelu,2025,172.0
21001,Alájar,2025,790.0
21002,Aljaraque,2025,22772.0
21003,"Almendro, El",2025,861.0
21004,Almonaster la Real,2025,1761.0
21005,Almonte,2025,25236.0
21006,Alosno,2025,4024.0
21007,Aracena,2025,8451.0
21008,Aroche,2025,2997.0
21009,Arroyomolinos de León,2025,912.0
21010,Ayamonte,2025,22238.0
21011,Beas,2025,4422.0
21012,Berrocal,2025,284.0
21013,Bollullos Par del Condado,2025,14377.0
21014,Bonares,2025,6193.0
21015,Cabezas Rubias,2025,699.0
21016,Cala,2025,1108.0
21017,Calañas,2025,2746.0
21018,"Campillo, El",2025,2009.0
21019,Campofrío,2025,731.0
21020,Cañaveral de León,2025,390.0
21021,Cartaya,2025,21639.0
21022,Castaño del Robledo,2025,216.0
21023,"Cerro de Andévalo, El",2025,2252.0
21024,Corteconcepción,2025,583.0
21025,Cortegana,2025,4616.0
21026,Cortelazor,2025,304.0
21027,Cumbres de Enmedio,2025,55.0
21028,Cumbres de San Bartolomé,2025,354.0
21029,Cumbres Mayores,2025,1708.0
21030,Chucena,2025,2331.0
21031,Encinasola,2025,1259.0
21032,Escacena del Campo,2025,2325.0
21033,Fuenteheridos,2025,818.0
21034,Galaroza,2025,1371.0
21035,Gibraleón,2025,13432.0
21036,"Granada de Río-Tinto, La",2025,235.0
21037,"Granado, El",2025,480.0
21038,Higuera de la Sierra,2025,1287.0
21039,Hinojales,2025,314.0
21040,Hinojos,2025,4131.0
21041,Huelva,2025,143774.0
21042,Isla Cristina,2025,21617.0
21043,Jabugo,2025,2186.0
21044,Lepe,2025,29869.0
21045,Linares de la Sierra,2025,278.0
21046,Lucena del Puerto,2025,3432.0
21047,Manzanilla,2025,2208.0
21048,"Marines, Los",2025,439.0
21049,Minas de Riotinto,2025,3701.0
21050,Moguer,2025,24014.0
21051,"Nava, La",2025,275.0
21052,Nerva,2025,5086.0
21053,Niebla,2025,4298.0
21054,"Palma del Condado, La",2025,10858.0
21055,Palos de la Frontera,2025,13289.0
21056,Paterna del Campo,2025,3389.0
21057,Paymogo,2025,1157.0
21058,Puebla de Guzmán,2025,3092.0
21059,Puerto Moral,2025,275.0
21060,Punta Umbría,2025,16274.0
21061,Rociana del Condado,2025,8197.0
21062,Rosal de la Frontera,2025,1717.0
21063,San Bartolomé de la Torre,2025,4058.0
21064,San Juan del Puerto,2025,10006.0
21065,Sanlúcar de Guadiana,2025,418.0
21066,San Silvestre de Guzmán,2025,649.0
21067,Santa Ana la Real,2025,468.0
21068,Santa Bárbara de Casa,2025,1173.0
21069,Santa Olalla del Cala,2025,2045.0
21070,Trigueros,2025,8195.0
21071,Valdelarco,2025,241.0
21072,Valverde del Camino,2025,12739.0
21073,Villablanca,2025,2976.0
21074,Villalba del Alcor,2025,3310.0
21075,Villanueva de las Cruces,2025,382.0
21076,Villanueva de los Castillejos,2025,2982.0
21077,Villarrasa,2025,2113.0
21078,Zalamea la Real,2025,2977.0
21079,Zufre,2025,738.0
21902,"Zarza-Perrunal, La",2025,1183.0
22001,Abiego,2025,259.0
22002,Abizanda,2025,161.0
22003,Adahuesca,2025,196.0
22004,Agüero,2025,144.0
22006,Aisa,2025,327.0
22007,Albalate de Cinca,2025,1111.0
22008,Albalatillo,2025,223.0
22009,Albelda,2025,727.0
22011,Albero Alto,2025,123.0
22012,Albero Bajo,2025,109.0
22013,Alberuela de Tubo,2025,270.0
22014,Alcalá de Gurrea,2025,264.0
22015,Alcalá del Obispo,2025,394.0
22016,Alcampell,2025,648.0
22017,Alcolea de Cinca,2025,1138.0
22018,Alcubierre,2025,399.0
22019,Alerre,2025,224.0
22020,Alfántega,2025,128.0
